sep=,
"Time","PKG","CORE"
2025-08-28 00:15:00,0.0000378,0.0000209
2025-08-28 00:15:15,0.0000354,0.0000202
2025-08-28 00:15:30,0.0000350,0.0000202
2025-08-28 00:15:45,0.0000386,0.0000227
2025-08-28 00:16:00,0.0000371,0.0000211
2025-08-28 00:16:15,0.0000352,0.0000199
2025-08-28 00:16:30,0.0000309,0.0000173
2025-08-28 00:16:45,0.0000278,0.0000155
2025-08-28 00:17:00,0.0000255,0.0000139
2025-08-28 00:17:15,0.0000232,0.0000126
2025-08-28 00:17:30,0.0000224,0.0000121
2025-08-28 00:17:45,0.0000238,0.0000130
2025-08-28 00:18:00,0.0000246,0.0000135

